GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022500326,113,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,29,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-3,1,0,20251203,ORL,SAS
Shot Chart Detail,0022500326,256,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-75,277,1,0,20251203,ORL,SAS
Shot Chart Detail,0022500326,292,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,35,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,89,95,1,0,20251203,ORL,SAS
Shot Chart Detail,0022500326,455,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,9,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-58,29,1,0,20251203,ORL,SAS
Shot Chart Detail,0022500326,546,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,13,1,1,20251203,ORL,SAS
Shot Chart Detail,0022500326,563,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,38,1,1,20251203,ORL,SAS
Shot Chart Detail,0022500326,568,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,99,5,1,0,20251203,ORL,SAS
Shot Chart Detail,0022500326,581,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,15,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-10,66,1,0,20251203,ORL,SAS
Shot Chart Detail,0022500326,632,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-103,247,1,1,20251203,ORL,SAS
Shot Chart Detail,0022500341,78,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,6,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,94,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-189,158,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,103,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,41,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,91,47,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,154,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,253,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,256,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,7,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,221,143,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,293,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,16,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,326,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,59,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,9,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,459,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,50,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,86,2,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,476,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,199,174,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500341,706,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,2,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20251205,CLE,SAS
Shot Chart Detail,0022500341,710,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,1,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,38,1,0,20251205,CLE,SAS
Shot Chart Detail,0022500366,106,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,122,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,98,176,1,0,20251208,NOP,SAS
Shot Chart Detail,0022500366,236,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,8,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,260,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,31,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,20,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,266,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,112,227,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,319,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,336,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,6,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,406,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,7,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,0,20251208,NOP,SAS
Shot Chart Detail,0022500366,425,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,18,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,0,20251208,NOP,SAS
Shot Chart Detail,0022500366,542,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,11,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,185,1,0,20251208,NOP,SAS
Shot Chart Detail,0022500366,589,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,57,1,0,20251208,NOP,SAS
Shot Chart Detail,0022500366,633,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,33,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,670,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,12,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,677,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-77,91,1,0,20251208,NOP,SAS
Shot Chart Detail,0022500366,694,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,2,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,23,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500366,709,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,0,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,12,1,1,20251208,NOP,SAS
Shot Chart Detail,0022500370,98,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,37,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,1,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,105,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,-3,1,0,20251218,SAS,WAS
Shot Chart Detail,0022500370,123,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,190,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,154,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,54,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,253,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,51,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,1,1,0,20251218,SAS,WAS
Shot Chart Detail,0022500370,257,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,178,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,414,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,252,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,441,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,9,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,458,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,17,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,150,169,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,462,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,55,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,205,152,1,0,20251218,SAS,WAS
Shot Chart Detail,0022500370,470,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,151,1,0,20251218,SAS,WAS
Shot Chart Detail,0022500370,596,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500370,632,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-2,1,1,20251218,SAS,WAS
Shot Chart Detail,0022500383,120,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1,20251219,ATL,SAS
Shot Chart Detail,0022500383,152,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,0,1,0,20251219,ATL,SAS
Shot Chart Detail,0022500383,175,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,46,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-4,1,1,20251219,ATL,SAS
Shot Chart Detail,0022500383,185,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,24,1,1,20251219,ATL,SAS
Shot Chart Detail,0022500383,189,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20251219,ATL,SAS
Shot Chart Detail,0022500383,479,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,30,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,0,20251219,ATL,SAS
Shot Chart Detail,0022500399,95,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,162,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,112,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,157,236,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,307,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,30,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,58,111,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,322,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,112,255,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,337,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-80,247,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,501,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,42,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,650,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500399,667,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,13,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,6,1,0,20251221,WAS,SAS
Shot Chart Detail,0022500417,93,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-48,62,1,0,20251223,SAS,OKC
Shot Chart Detail,0022500417,450,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,1,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,5,1,1,20251223,SAS,OKC
Shot Chart Detail,0022500417,576,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-10,1,1,20251223,SAS,OKC
Shot Chart Detail,0022500440,142,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,3,1,1,20251227,SAS,UTA
Shot Chart Detail,0022500440,154,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,27,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,9,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500440,261,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20251227,SAS,UTA
Shot Chart Detail,0022500440,277,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,222,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500440,326,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,19,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500440,438,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20251227,SAS,UTA
Shot Chart Detail,0022500440,494,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,215,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500440,636,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,35,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,31,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500440,720,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-50,251,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500440,723,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,0,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-156,43,1,0,20251227,SAS,UTA
Shot Chart Detail,0022500456,74,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,37,90,1,1,20251229,SAS,CLE
Shot Chart Detail,0022500456,120,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,23,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,3,1,0,20251229,SAS,CLE
Shot Chart Detail,0022500456,140,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,9,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,1,20251229,SAS,CLE
Shot Chart Detail,0022500456,143,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,125,129,1,0,20251229,SAS,CLE
Shot Chart Detail,0022500456,462,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,1,20251229,SAS,CLE
Shot Chart Detail,0022500456,584,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,45,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,52,1,1,20251229,SAS,CLE
Shot Chart Detail,0022500456,598,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-105,78,1,0,20251229,SAS,CLE
Shot Chart Detail,0022500456,602,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-8,1,0,20251229,SAS,CLE
Shot Chart Detail,0022500456,623,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,21,1,1,20251229,SAS,CLE
Shot Chart Detail,0022500456,627,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,246,1,0,20251229,SAS,CLE
Shot Chart Detail,0022500456,635,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,13,1,0,20251229,SAS,CLE
Shot Chart Detail,0022500467,99,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,25,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-74,127,1,0,20251231,SAS,NYK
Shot Chart Detail,0022500467,126,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,168,205,1,0,20251231,SAS,NYK
Shot Chart Detail,0022500467,273,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1,20251231,SAS,NYK
Shot Chart Detail,0022500467,466,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,7,2,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,3,1,0,20251231,SAS,NYK
Shot Chart Detail,0022500467,534,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,184,198,1,0,20251231,SAS,NYK
Shot Chart Detail,0022500467,539,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,0,20251231,SAS,NYK
Shot Chart Detail,0022500476,90,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,6,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,20,1,0,20260102,IND,SAS
Shot Chart Detail,0022500476,135,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,10,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,9,1,0,20260102,IND,SAS
Shot Chart Detail,0022500476,173,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,31,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,200,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,41,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,0,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,211,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,39,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-60,98,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,224,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,9,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,6,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,250,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,7,17,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,5,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,442,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,6,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,15,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,523,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,8,1,0,20260102,IND,SAS
Shot Chart Detail,0022500476,600,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,10,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,75,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,616,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,11,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,646,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,42,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,17,1,0,20260102,IND,SAS
Shot Chart Detail,0022500476,658,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,10,1,1,20260102,IND,SAS
Shot Chart Detail,0022500476,661,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,25,1,0,20260102,IND,SAS
Shot Chart Detail,0022500476,678,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,221,115,1,0,20260102,IND,SAS
Shot Chart Detail,0022500490,103,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,21,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,67,106,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,129,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,172,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,45,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,0,20260103,SAS,POR
Shot Chart Detail,0022500490,174,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,43,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260103,SAS,POR
